repeat,feedback_round,text,recognized_entities,expected_entities,tp,fp,fn,recall,precision,f1_score
16,33,Add inspection for the university from 22:00 to 12:00,"@middlebox,@start,@target,@end,","@operation,@middlebox,@target,@start,@end,",4,0,1,0.8,1.0,0.888888888888889
16,34,limit traffic to 5Gbps  Between internet and servers for 16:00 to 19:00,"@origin,@qos_constraint,@qos_unit,@end,@start,@traffic,@qos_value,@destination,","@qos_constraint,@traffic,@qos_value,@qos_unit,@origin,@destination,@start,@end,",8,0,0,1.0,1.0,1.0
16,35,put a download quota for students of 10 gb per week,"@qos_metric,@qos_value,@target,@qos_constraint,@qos_unit,","@qos_constraint,@qos_metric,@target,@qos_value,@qos_unit,",5,0,0,1.0,1.0,1.0
16,36,Do no let students access Netflix from the laboratories to the internet,"@operation,@service,@destination,@target,@origin,","@operation,@target,@service,@origin,@destination,",5,0,0,1.0,1.0,1.0
16,37,please do not let any music streaming in the network,"@traffic,@operation,@target,","@operation,@traffic,@target,",3,0,0,1.0,1.0,1.0
16,38,Limit traffic to 10 GB per week at Dorms,"@traffic,@qos_value,@target,@qos_constraint,@qos_unit,","@qos_constraint,@traffic,@qos_value,@qos_unit,@target,",5,0,0,1.0,1.0,1.0
16,39,Faculty members have 500 Gb per week of free network use,"@qos_unit,@qos_value,@target,","@target,@qos_value,@qos_unit,",3,0,0,1.0,1.0,1.0
16,40,Please add traffic shaper between the internet and the dorms,"@destination,@origin,@middlebox,","@middlebox,@origin,@destination,",3,0,0,1.0,1.0,1.0
16,41,make tcp traffic pass through traffic shaper from 5pm to 8pm,"@protocol,@end,@middlebox,@start,@traffic,@operation,","@protocol,@traffic,@operation,@middlebox,@start,@end,",6,0,0,1.0,1.0,1.0
16,42,Permit gaming for PS4 from 13:00 to 18:00,"@start,@traffic,@operation,@target,@end,","@operation,@traffic,@target,@start,@end,",5,0,0,1.0,1.0,1.0
16,43,The system passively monitors the network throughput when traffic is light,"@target,@middlebox,@qos_metric,","@middlebox,@target,",2,1,0,1.0,0.6666666666666666,0.8
16,44,Deny SSH access to students,"@operation,@protocol,@target,","@operation,@protocol,@target,",3,0,0,1.0,1.0,1.0
16,45,ensure that all traffic from the Internet to the labs is carefully inspected by the Deep Packet Inspection middlebox,"@middlebox,@traffic,@destination,@origin,","@traffic,@origin,@destination,@middlebox,",4,0,0,1.0,1.0,1.0
16,46,SSH is allowed by the University firewall,"@middlebox,@operation,@protocol,@target,","@protocol,@operation,@target,@middlebox,",4,0,0,1.0,1.0,1.0
16,47,Limit students in the dorm to 10 GB per week,"@qos_value,@target,@target,@qos_constraint,@qos_unit,","@qos_constraint,@target,@target,@qos_value,@qos_unit,",4,0,0,1.0,1.0,1.0
16,48,Grant SFTP access to all students from 08:00 to 17:00,"@protocol,@target,@end,@start,@operation,","@operation,@protocol,@target,@start,@end,",5,0,0,1.0,1.0,1.0
16,49,"RHIT-OPEN will work in labs, classrooms and residence halls but does not allow the user to access the internal Rose-Hulman network","@traffic,@operation,@target,","@origin,@operation,@target,@traffic,@destination,",3,0,2,0.6,1.0,0.7499999999999999
DATASET CASES TRAIN #,161
17,0,Add DPI middlebox into all traffic from Internet to the Labs,"@middlebox,@traffic,@operation,@destination,@origin,","@operation,@middlebox,@traffic,@origin,@destination,",5,0,0,1.0,1.0,1.0
17,1,Limit in 10 Mbps the download rate of dorms from internet,"@qos_unit,@qos_metric,@qos_value,@origin,@qos_constraint,","@qos_constraint,@qos_value,@qos_unit,@qos_metric,@destination,@origin,",5,0,1,0.8333333333333334,1.0,0.9090909090909091
17,2,limit the bandwidth rate of the server racks to 5 gbps from 4pm to 7pm,"@end,@start,@qos_metric,@qos_value,@target,@qos_constraint,@qos_unit,","@qos_constraint,@qos_metric,@target,@qos_value,@qos_unit,@start,@end,",7,0,0,1.0,1.0,1.0
17,3,"Lumi, setup a TCP accelerator between LAN and video server","@operation,@destination,@origin,@middlebox,","@operation,@middlebox,@origin,@destination,",4,0,0,1.0,1.0,1.0
17,4,We provide a quota to all students of 1 GB per week of usage,"@qos_metric,@operation,@qos_value,@target,@qos_unit,","@operation,@qos_metric,@target,@qos_value,@qos_unit,",5,0,0,1.0,1.0,1.0
17,5,From university to internet add firewall,"@middlebox,@operation,@destination,@origin,","@origin,@destination,@operation,@middlebox,",4,0,0,1.0,1.0,1.0
17,6,Students cannot run file servers,"@operation,@service,@target,","@target,@operation,@service,",3,0,0,1.0,1.0,1.0
17,7,"Lumi, prohibit access to internal campus computers from the internet","@operation,@origin,","@operation,@destination,@origin,",2,0,1,0.6666666666666666,1.0,0.8
17,8,Students can download up to 10 GB per week of data.,"@qos_unit,@qos_metric,@qos_value,@target,@qos_constraint,","@target,@qos_constraint,@qos_value,@qos_unit,@qos_metric,",5,0,0,1.0,1.0,1.0
17,9,"hey Lumi, add dpi to labs","@destination,@middlebox,@operation,","@operation,@middlebox,@target,",2,1,1,0.6666666666666666,0.6666666666666666,0.6666666666666666
17,10,Please make traffic coming from the Internet pass through a firewall.,"@operation,@origin,@middlebox,","@origin,@operation,@middlebox,",3,0,0,1.0,1.0,1.0
17,11,Block torrent traffic for all students,"@traffic,@operation,@target,","@operation,@traffic,@target,",3,0,0,1.0,1.0,1.0
17,12,H323 video conferencing is allowed by the University firewall,"@middlebox,@operation,@service,@target,","@service,@operation,@target,@middlebox,",4,0,0,1.0,1.0,1.0
17,13,"You may not run any services (e.g., FTP services,listservers,P2P file sharing servers, publishing files via generic file services, etc.) via ResNet or NYURoam wireless networks","@traffic,@operation,@protocol,@service,@target,","@operation,@protocol,@service,@traffic,@target,@target,",5,0,0,1.0,1.0,1.0
17,14,From internet to Labs add DPI,"@origin,@middlebox,@operation,@destination,","@origin,@destination,@operation,@middlebox,",4,0,0,1.0,1.0,1.0
17,15,"MSN audio and video are not allowed by the University firewall, but the MSN chat, application sharing and file transferring are not blocked","@operation,@operation,@service,@service,@service,@service,@service,@target,@middlebox,","@service,@service,@operation,@target,@middlebox,@service,@service,@service,@operation,",4,0,0,1.0,1.0,1.0
17,16,Students have a quota of 5 GB per day The quota is reset at 6am,"@qos_value,@target,@qos_constraint,@qos_unit,","@target,@qos_constraint,@qos_value,@qos_unit,@hour,",4,0,1,0.8,1.0,0.888888888888889
17,17,Students have 200 GB of Free monthly usage,"@qos_unit,@qos_value,@target,","@target,@qos_value,@qos_unit,",3,0,0,1.0,1.0,1.0
17,18,Quotas for students are 5000 Megabyte per hr download and 2000 Megabyte per hr upload,"@qos_value,@qos_value,@target,@qos_constraint,@qos_constraint,@qos_unit,@qos_metric,","@qos_metric,@target,@qos_value,@qos_unit,@qos_constraint,@qos_value,@qos_constraint,",5,0,0,1.0,1.0,1.0
17,19,ensure that all traffic from the Internet to the labs is carefully inspected by the Deep Packet Inspection middlebox,"@middlebox,@traffic,@destination,@origin,","@traffic,@origin,@destination,@middlebox,",4,0,0,1.0,1.0,1.0
17,20,limit servers bandwidth to 5gbps between 4pm and 7pm,"@qos_metric,@start,@qos_value,@qos_constraint,@qos_unit,@end,","@qos_constraint,@target,@qos_metric,@qos_value,@qos_unit,@start,@end,",6,0,1,0.8571428571428571,1.0,0.923076923076923
17,21,"Lumi, please install an email scanner for the gateway","@middlebox,@operation,@target,","@operation,@middlebox,@target,",3,0,0,1.0,1.0,1.0
17,22,for endpoint dorms set quota download 10 gb/wk,"@qos_unit,@qos_metric,@operation,@qos_value,@qos_constraint,","@target,@operation,@qos_metric,@qos_constraint,@qos_value,@qos_unit,",5,0,1,0.8333333333333334,1.0,0.9090909090909091
17,23,set quota to 10 GB per week at servers,"@qos_unit,@qos_metric,@operation,@qos_value,@target,","@operation,@qos_metric,@qos_value,@qos_unit,@target,",5,0,0,1.0,1.0,1.0
17,24,limit the bandwidth in server racks to 5gbps between 4pm and 7pm,"@qos_constraint,@qos_unit,@end,@qos_metric,@start,@qos_value,@target,","@qos_constraint,@qos_metric,@target,@qos_value,@qos_unit,@start,@end,",7,0,0,1.0,1.0,1.0
17,25,forward traffic for labs through the dpi,"@middlebox,@traffic,@operation,@target,","@operation,@traffic,@target,@middlebox,",4,0,0,1.0,1.0,1.0
17,26,Set quota to 10 GB per week at guest,"@qos_unit,@qos_metric,@operation,@qos_value,@target,","@operation,@qos_metric,@qos_value,@qos_unit,@target,",5,0,0,1.0,1.0,1.0
17,27,Limit traffic to 10 GB per week at Dorms,"@qos_unit,@traffic,@qos_value,@target,@qos_constraint,","@qos_constraint,@traffic,@qos_value,@qos_unit,@target,",5,0,0,1.0,1.0,1.0
17,28,Lumi monitors the network traffic,"@target,@middlebox,","@middlebox,@target,",2,0,0,1.0,1.0,1.0
17,29,Housing does not normally limit the amount of bandwidth,"@qos_metric,@operation,","@target,@operation,@qos_metric,",2,0,1,0.6666666666666666,1.0,0.8
17,30,Block F2movies traffic from Internet to student Labs,"@service,@destination,@origin,@operation,","@operation,@service,@origin,@destination,",4,0,0,1.0,1.0,1.0
17,31,Remove nat for gateway everyday from 18:00 to midnight,"@target,@end,@middlebox,@start,@operation,","@operation,@middlebox,@target,@start,@end,",5,0,0,1.0,1.0,1.0
17,32,Permit gaming for PS4 from 13:00 to 18:00,"@start,@traffic,@operation,@target,@end,","@operation,@traffic,@target,@start,@end,",5,0,0,1.0,1.0,1.0
17,33,Allow RTSP traffic in the LAN,"@traffic,@operation,@protocol,@target,","@operation,@protocol,@target,",3,1,0,1.0,0.75,0.8571428571428571
17,34,Block F2movies traffic from Internet to Labs,"@operation,@service,@destination,@origin,","@operation,@service,@origin,@destination,",4,0,0,1.0,1.0,1.0
17,35,Between internet and servers limit traffic to 5Gbps interval 4pm to 7pm,"@start,@traffic,@qos_value,@destination,@origin,@qos_constraint,@qos_unit,@end,","@origin,@destination,@qos_constraint,@traffic,@qos_value,@qos_unit,@start,@end,",8,0,0,1.0,1.0,1.0
17,36,Students data limit is 100 GB per week,"@qos_value,@target,@qos_constraint,@qos_unit,","@target,@qos_metric,@qos_value,@qos_unit,",3,1,1,0.75,0.75,0.75
17,37,Set quota to 10 GB per week dorms,"@qos_value,@qos_unit,@qos_metric,@operation,","@operation,@qos_metric,@qos_value,@qos_unit,@target,",4,0,1,0.8,1.0,0.888888888888889
17,38,add a firewall,,"@operation,@middlebox,",0,0,2,0.0,0.0,0.0
17,39,ACT/IT Infrastructure monitors traffic on the network for the purpose of maintaining proper network function,"@target,@middlebox,","@middlebox,@target,",2,0,0,1.0,1.0,1.0
17,40,Add firewall from gateway to my house from 06:00 to 21:00,"@end,@middlebox,@start,@target,@target,","@operation,@middlebox,@origin,@destination,@start,@end,",3,1,3,0.5,0.75,0.6
17,41,Limit rack servers to 5gbps during 5pm to 7pm,"@qos_constraint,@qos_unit,@end,@start,@qos_value,","@qos_constraint,@target,@qos_value,@qos_unit,@start,@end,",5,0,1,0.8333333333333334,1.0,0.9090909090909091
17,42,please limit bandwidth to 5 Gigabits per second for the server racks everyday from 4 PM  to 7PM,"@end,@start,@qos_metric,@qos_value,@target,@qos_constraint,@qos_unit,","@qos_constraint,@qos_metric,@qos_value,@qos_unit,@target,@start,@end,",7,0,0,1.0,1.0,1.0
17,43,limit torrent traffic for guests to 100 Mbps,"@qos_unit,@traffic,@qos_value,@target,@qos_constraint,","@qos_constraint,@traffic,@target,@qos_value,@qos_unit,",5,0,0,1.0,1.0,1.0
17,44,Dismiss rate limiting for faculty members,"@qos_metric,@operation,@target,","@operation,@qos_metric,@target,",3,0,0,1.0,1.0,1.0
17,45,Limit students in the dorm to 10 GB per week,"@qos_value,@target,@target,@qos_constraint,@qos_unit,","@qos_constraint,@target,@target,@qos_value,@qos_unit,",4,0,0,1.0,1.0,1.0
17,46,"Lumi, for the guest network, limit the traffic of torrent protocol to 100 mbps","@qos_value,@target,@target,@qos_constraint,@qos_unit,","@target,@qos_constraint,@target,@qos_value,@qos_unit,",4,0,0,1.0,1.0,1.0
17,47,We provide a quota to all students of 1 GB/wk of usage.,"@qos_unit,@qos_metric,@qos_value,@target,","@qos_metric,@target,@qos_value,@qos_unit,",4,0,0,1.0,1.0,1.0
17,48,Set 5gbps limit for servers during 4pm to 7pm,"@operation,@qos_value,@target,@qos_constraint,@qos_unit,@end,@start,","@operation,@qos_value,@qos_unit,@qos_constraint,@target,@start,@end,",7,0,0,1.0,1.0,1.0
17,49,Internet is limited to 3 Mbps per host,"@qos_value,@service,@qos_constraint,@qos_unit,","@qos_metric,@qos_value,@qos_unit,@target,",2,2,2,0.5,0.5,0.5
DATASET CASES TRAIN #,164
18,0,set a maximum of 5 gbps to the servers from 4pm to 7pm,"@qos_unit,@end,@start,@operation,@qos_value,@destination,@qos_constraint,","@operation,@qos_constraint,@qos_value,@qos_unit,@destination,@start,@end,",7,0,0,1.0,1.0,1.0
18,1,"Lumi, please set to 1 GB per day the download limit for guests","@qos_unit,@operation,@qos_value,@target,@qos_constraint,@qos_constraint,","@operation,@qos_value,@qos_unit,@qos_metric,@target,",4,1,1,0.8,0.8,0.8000000000000002
18,2,inspect all internet traffic,"@middlebox,@traffic,","@middlebox,@traffic,@target,",2,0,1,0.6666666666666666,1.0,0.8
18,3,block all traffic for the server racks,"@operation,@target,@traffic,","@operation,@traffic,@target,",3,0,0,1.0,1.0,1.0
18,4,set torrent traffic from guests to 100 mbps,"@traffic,@operation,@qos_value,@target,@qos_unit,","@operation,@traffic,@target,@qos_value,@qos_unit,",5,0,0,1.0,1.0,1.0
18,5,Add inspection for the university from 22:00 to 12:00,"@start,@operation,@target,@end,@middlebox,","@operation,@middlebox,@target,@start,@end,",5,0,0,1.0,1.0,1.0
18,6,add dpi to labs network,"@operation,@target,@middlebox,","@operation,@middlebox,@destination,@target,",3,0,1,0.75,1.0,0.8571428571428571
18,7,Limit servers to 5gbps during 5pm to 7pm,"@qos_value,@qos_constraint,@qos_unit,@end,@start,","@qos_constraint,@target,@qos_value,@qos_unit,@start,@end,",5,0,1,0.8333333333333334,1.0,0.9090909090909091
18,8,limit the bandwidth in server racks to 5gbps between 4pm and 7pm,"@qos_value,@target,@qos_constraint,@qos_unit,@end,@start,@qos_metric,","@qos_constraint,@qos_metric,@target,@qos_value,@qos_unit,@start,@end,",7,0,0,1.0,1.0,1.0
18,9,"The network firewall does prevent some applications from working in their normal manner, for example, video and audio conferencing products that use the H.323","@operation,@service,@target,","@target,@operation,@service,",3,0,0,1.0,1.0,1.0
18,10,limit torrent traffic to 100 mbps,"@traffic,@qos_value,@qos_constraint,@qos_unit,","@qos_constraint,@traffic,@qos_value,@qos_unit,",4,0,0,1.0,1.0,1.0
18,11,"please lumi, block f2movies traffic from internet to students labs","@operation,@service,@target,@origin,","@operation,@service,@origin,@target,@target,",4,0,0,1.0,1.0,1.0
18,12,We provide a quota to all students of 1 GB per week of usage,"@qos_value,@target,@qos_unit,@qos_metric,@operation,","@operation,@qos_metric,@target,@qos_value,@qos_unit,",5,0,0,1.0,1.0,1.0
18,13,Quotas for students are 5000 Megabyte per hr download and 2000 Megabyte per hr upload,"@qos_metric,@qos_value,@qos_value,@target,@qos_constraint,@qos_constraint,@qos_unit,","@qos_metric,@target,@qos_value,@qos_unit,@qos_constraint,@qos_value,@qos_constraint,",5,0,0,1.0,1.0,1.0
18,14,set quota to 10 GB per week at labs,"@operation,@qos_value,@target,@qos_unit,@qos_metric,","@operation,@qos_metric,@qos_value,@qos_unit,@target,",5,0,0,1.0,1.0,1.0
18,15,Reduce the download rate for faculty members to 20 Mbps,"@qos_unit,@qos_metric,@operation,@qos_value,@target,","@operation,@qos_metric,@target,@qos_value,@qos_unit,",5,0,0,1.0,1.0,1.0
18,16,Limit in 10 Mbps the download rate of dorms from internet,"@qos_metric,@qos_value,@origin,@qos_constraint,@qos_unit,","@qos_constraint,@qos_value,@qos_unit,@qos_metric,@destination,@origin,",5,0,1,0.8333333333333334,1.0,0.9090909090909091
18,17,limit traffic to 5Gbps  Between internet and servers for 16:00 to 19:00,"@traffic,@qos_value,@destination,@origin,@qos_constraint,@qos_unit,@end,@start,","@qos_constraint,@traffic,@qos_value,@qos_unit,@origin,@destination,@start,@end,",8,0,0,1.0,1.0,1.0
18,18,Add inspection for the university from 10pm to 12pm,"@end,@middlebox,@start,@operation,@target,","@operation,@middlebox,@target,@start,@end,",5,0,0,1.0,1.0,1.0
18,19,block all traffic,"@traffic,@operation,","@operation,@traffic,",2,0,0,1.0,1.0,1.0
18,20,Sony Playstation 2 is allowed by the University firewall,"@middlebox,@operation,@operation,@service,@target,","@service,@operation,@target,@middlebox,",4,0,0,1.0,1.0,1.0
18,21,Please add traffic shaper between the internet and the dorms,"@middlebox,@destination,@origin,","@middlebox,@origin,@destination,",3,0,0,1.0,1.0,1.0
18,22,limit the bandwidth rate of the server racks to 5 gbps from 4pm to 7pm,"@qos_unit,@end,@start,@qos_metric,@qos_value,@target,@qos_constraint,","@qos_constraint,@qos_metric,@target,@qos_value,@qos_unit,@start,@end,",7,0,0,1.0,1.0,1.0
